Volume,vw,Open,Close,High,Low,timestamp,n
33883.582109,122.9828,123.021,122.88,123.13,122.86,2026-07-30 19:14:00,563
24702.464611,122.9356,122.88,122.94,122.99,122.88,2026-07-30 19:15:00,492
22674.443626,122.8802,122.935,122.88,122.96,122.84,2026-07-30 19:16:00,538
28903.140088,122.885,122.86,122.83,122.94,122.825,2026-07-30 19:17:00,627
32251.297787,122.8432,122.82,122.85,122.91,122.74,2026-07-30 19:18:00,608
28642.62667,122.9092,122.84,122.94,122.95,122.835,2026-07-30 19:19:00,526
26592.959374,123.0008,122.9201,123.05,123.06,122.9201,2026-07-30 19:20:00,565
49764.474965,123.0538,123.06,123.06,123.13,123.0,2026-07-30 19:21:00,830
34167.309902,122.9083,123.09,122.855,123.09,122.8,2026-07-30 19:22:00,563
15416.8836,122.9179,122.9,122.96,122.96,122.88,2026-07-30 19:23:00,381
17210.03541,122.9808,122.98,122.95,123.04,122.95,2026-07-30 19:24:00,369
50449.522554,123.1204,122.97,123.19,123.225,122.97,2026-07-30 19:25:00,916
25243.179472,123.1549,123.1997,123.1,123.2,123.1,2026-07-30 19:26:00,501
24292.845302,123.1501,123.1,123.24,123.24,123.1,2026-07-30 19:27:00,517
34729.346313,123.2077,123.26,123.12,123.28,123.12,2026-07-30 19:28:00,685
40432.306826,122.9573,123.11,122.91,123.13,122.865,2026-07-30 19:29:00,835
41527.42515,122.8445,122.91,122.83,122.93,122.745,2026-07-30 19:30:00,789
38347.4,122.7095,122.845,122.66,122.845,122.605,2026-07-30 19:31:00,610
30433.344661,122.5593,122.67,122.4264,122.68,122.4,2026-07-30 19:32:00,665
31516.27154,122.4297,122.41,122.47,122.5,122.385,2026-07-30 19:33:00,698
36142.321709,122.4293,122.47,122.39,122.51,122.35,2026-07-30 19:34:00,852
34610.656874,122.372,122.395,122.32,122.41,122.29,2026-07-30 19:35:00,794
41689.06549,122.3451,122.31,122.33,122.38,122.305,2026-07-30 19:36:00,728
17329.36768,122.3841,122.32,122.46,122.46,122.31,2026-07-30 19:37:00,461
23163.519997,122.5457,122.475,122.59,122.62,122.46,2026-07-30 19:38:00,586
24046.243449,122.6486,122.591,122.65,122.69,122.591,2026-07-30 19:39:00,580
46444.575895,122.5686,122.66,122.55,122.68,122.46,2026-07-30 19:40:00,1036
38094.25747,122.5278,122.55,122.52,122.57,122.5,2026-07-30 19:41:00,718
37352.819407,122.4775,122.51,122.49,122.53,122.42,2026-07-30 19:42:00,931
33751.702562,122.5391,122.48,122.57,122.59,122.45,2026-07-30 19:43:00,710
31600.547569,122.5816,122.57,122.59,122.65,122.53,2026-07-30 19:44:00,854
42403.041377,122.6218,122.58,122.57,122.7,122.53,2026-07-30 19:45:00,1015
39388.486158,122.5679,122.56,122.655,122.66,122.52,2026-07-30 19:46:00,928
27849.132362,122.6087,122.65,122.55,122.65,122.55,2026-07-30 19:47:00,722
31271.44604,122.5614,122.555,122.56,122.59,122.535,2026-07-30 19:48:00,719
34580.114407,122.6032,122.57,122.66,122.66,122.5101,2026-07-30 19:49:00,883
94673.070805,122.6028,122.65,122.565,122.74,122.5,2026-07-30 19:50:00,2064
79005.291705,122.4938,122.55,122.4911,122.57,122.39,2026-07-30 19:51:00,1496
50062.953888,122.4643,122.5,122.42,122.515,122.401,2026-07-30 19:52:00,1131
69393.24178,122.438,122.42,122.4,122.51,122.37,2026-07-30 19:53:00,1381
71303.602225,122.4833,122.4,122.52,122.62,122.39,2026-07-30 19:54:00,1449
191631.808766,122.8164,122.51,122.55,123.01,122.5,2026-07-30 19:55:00,3235
146207.049304,122.5519,122.55,122.45,122.65,122.41,2026-07-30 19:56:00,2292
148107.393106,122.4906,122.48,122.53,122.53,122.43,2026-07-30 19:57:00,2459
261247.557931,122.6126,122.53,122.59,122.67,122.53,2026-07-30 19:58:00,3430
409517.647754,122.4894,122.6,122.42,122.62,122.35,2026-07-30 19:59:00,6075
27542.976523,122.404,122.4,122.4,122.4,122.31,2026-07-30 20:00:00,65
1322.0,122.6858,123.0,122.82,123.0,122.56,2026-07-30 20:02:00,68
1569.0,122.4234,122.65,122.18,122.65,122.18,2026-07-30 20:03:00,41
1003.20242,122.5515,122.1966,122.8605,122.8605,122.1966,2026-07-30 20:04:00,38
838.243904,122.3093,122.43,122.21,122.43,122.21,2026-07-30 20:05:00,23
1167.0,122.4857,122.5,122.5,122.5,122.5,2026-07-30 20:06:00,27
1001.0,122.368,122.1625,122.4,122.54,122.1625,2026-07-30 20:07:00,21
470.514148,122.3813,122.1739,122.1739,122.1739,122.1739,2026-07-30 20:10:00,32
4429.026738,122.2967,122.1821,122.3,122.36,122.1821,2026-07-30 20:15:00,18
540.0,122.2302,122.3,122.3,122.3,122.3,2026-07-30 20:16:00,23
318.0,122.2168,122.2152,122.2152,122.2152,122.2152,2026-07-30 20:17:00,5
203.0,122.1838,122.1473,122.1473,122.1473,122.1473,2026-07-30 20:18:00,9
608.0,122.1724,122.1417,122.18,122.18,122.1417,2026-07-30 20:20:00,16
359.0,122.1676,122.1558,122.1558,122.1558,122.1558,2026-07-30 20:21:00,9
292.0,122.2034,122.18,122.18,122.18,122.18,2026-07-30 20:22:00,8
510.0,122.1971,122.18,122.16,122.18,122.16,2026-07-30 20:23:00,14
166.0,122.2269,122.18,122.18,122.18,122.18,2026-07-30 20:24:00,6
160.0,122.1734,122.18,122.18,122.18,122.18,2026-07-30 20:26:00,3
1077.0,122.3634,122.378,122.378,122.378,122.378,2026-07-30 20:31:00,10
153.0,122.1942,122.18,122.18,122.18,122.18,2026-07-30 20:33:00,7
102.0,122.1511,122.1509,122.1509,122.1509,122.1509,2026-07-30 20:37:00,3
1506.0,122.5798,122.6,122.82,122.82,122.55,2026-07-30 20:43:00,37
198.0,122.6949,122.7,122.7,122.7,122.7,2026-07-30 20:51:00,3
684.0,122.5803,122.58,122.58,122.58,122.58,2026-07-30 20:53:00,5
152.0,122.5192,122.5214,122.5214,122.5214,122.5214,2026-07-30 20:54:00,3
683.0,122.5175,122.51,122.5267,122.5267,122.51,2026-07-30 20:55:00,12
196.0,122.5,122.5,122.5,122.5,122.5,2026-07-30 21:01:00,3
244.0,122.4,122.4,122.4,122.4,122.4,2026-07-30 21:06:00,1
519.0,122.286,122.38,122.24,122.38,122.24,2026-07-30 21:08:00,21
306.0,122.238,122.25,122.22,122.25,122.22,2026-07-30 21:09:00,9
103.020164,122.4997,122.4785,122.4785,122.4785,122.4785,2026-07-30 21:14:00,4
1030.0,122.4985,122.5,122.5,122.5,122.5,2026-07-30 21:15:00,3
276.0,122.2355,122.2039,122.2039,122.2039,122.2039,2026-07-30 21:18:00,14
275.0,122.1959,122.2039,122.2039,122.2039,122.2039,2026-07-30 21:20:00,13
128.0,122.2082,122.2014,122.2014,122.2014,122.2014,2026-07-30 21:22:00,5
115.0,122.29,122.29,122.29,122.29,122.29,2026-07-30 21:27:00,1
538.0,122.4031,122.37,122.4821,122.4821,122.37,2026-07-30 21:28:00,12
438.0,122.4927,122.48,122.5,122.5,122.48,2026-07-30 21:39:00,6
500.0,122.4931,122.5,122.5,122.5,122.5,2026-07-30 21:44:00,4
162.0,122.391,122.4,122.4,122.4,122.4,2026-07-30 21:51:00,5
145.0,122.811,122.84,122.84,122.84,122.84,2026-07-30 21:53:00,2
406.0,122.2986,122.3,122.31,122.31,122.29,2026-07-30 21:54:00,5
165.0,122.6654,122.657,122.657,122.657,122.657,2026-07-30 21:57:00,2
488.0,122.4799,122.62,122.44,122.62,122.44,2026-07-30 22:01:00,9
150.0,122.657,122.657,122.657,122.657,122.657,2026-07-30 22:02:00,1
112.0,122.404,122.4031,122.4031,122.4031,122.4031,2026-07-30 22:10:00,3
108.0,122.4008,122.4,122.4,122.4,122.4,2026-07-30 22:13:00,2
175.164626,122.315,122.2,122.2,122.2,122.2,2026-07-30 22:22:00,3
120.0,122.2067,122.16,122.16,122.16,122.16,2026-07-30 22:24:00,2
172.0,122.2132,122.179,122.179,122.179,122.179,2026-07-30 22:27:00,3
1725.0,122.251,122.25,122.25,122.25,122.25,2026-07-30 22:34:00,5
1000.0,122.7311,122.7311,122.7311,122.7311,122.7311,2026-07-30 22:40:00,1
313.0,122.4901,122.49,122.49,122.49,122.49,2026-07-30 22:45:00,5
571.0,122.49,122.49,122.49,122.49,122.49,2026-07-30 22:55:00,3
100.0,122.6718,122.6718,122.6718,122.6718,122.6718,2026-07-30 23:04:00,1
177.0,122.4107,122.4,122.4,122.4,122.4,2026-07-30 23:32:00,4
1028.0,122.228,122.2247,122.2247,122.2247,122.2247,2026-07-30 23:59:00,7
1509.941717,122.7716,122.0,122.97,122.97,122.0,2026-07-31 08:00:00,31
2862.0,122.9266,122.98,122.93,122.99,122.9,2026-07-31 08:02:00,78
203.131714,122.3144,122.23,122.24,122.24,122.23,2026-07-31 08:48:00,4
246.0,122.1625,122.06,122.06,122.06,122.06,2026-07-31 08:54:00,12
481.0,122.0583,122.05,122.05,122.05,122.05,2026-07-31 09:05:00,35
626.024498,122.0124,122.05,122.0,122.05,122.0,2026-07-31 09:11:00,30
320.0,121.9045,121.9,121.9,121.9,121.9,2026-07-31 10:48:00,5
1729.0,122.0115,121.97,122.0,122.1,121.93,2026-07-31 11:00:00,83
631.0,121.8023,121.85,121.87,121.87,121.85,2026-07-31 11:02:00,34
309.0,121.5741,121.5732,121.5732,121.5732,121.5732,2026-07-31 11:03:00,2
155.0,121.6385,121.6237,121.6237,121.6237,121.6237,2026-07-31 11:04:00,5
1551.0,122.5208,122.49,122.75,122.75,122.24,2026-07-31 11:11:00,56
402.0,122.7469,122.75,122.75,122.75,122.75,2026-07-31 11:20:00,2
150.0,121.9667,121.95,121.95,121.95,121.95,2026-07-31 11:33:00,2
1033.0,122.1245,122.17,122.17,122.17,122.15,2026-07-31 11:34:00,33
450.667,122.3082,122.1268,122.1268,122.1268,122.1268,2026-07-31 11:38:00,2
664.0,122.0022,122.0,122.0,122.0,122.0,2026-07-31 11:47:00,15
577.0,122.0596,122.5541,121.9,122.5541,121.9,2026-07-31 11:55:00,18
502.0,122.0001,122.0,122.0,122.0,122.0,2026-07-31 12:05:00,5
492.0,122.6895,122.9647,122.0,122.9647,122.0,2026-07-31 12:12:00,5
177.0,122.018,122.0,122.0,122.0,122.0,2026-07-31 12:19:00,9
200.0,122.11,122.11,122.11,122.11,122.11,2026-07-31 12:47:00,3
990.0,122.7908,122.7908,122.7908,122.7908,122.7908,2026-07-31 12:54:00,1
158.0,121.9209,121.8941,121.8941,121.8941,121.8941,2026-07-31 12:59:00,5
436.0,122.0598,122.16,122.0,122.16,122.0,2026-07-31 13:06:00,9
4523.012216,121.6663,121.82,121.33,121.83,121.33,2026-07-31 13:20:00,139
401.0,121.2865,121.112,121.74,121.74,121.112,2026-07-31 13:26:00,27
982.675702,121.1424,121.1,121.0,121.1,121.0,2026-07-31 13:28:00,76
165931.955979,120.9129,120.93,120.53,121.65,120.4123,2026-07-31 13:30:00,1307
53527.1,120.8378,120.52,121.32,121.32,120.14,2026-07-31 13:31:00,457
50201.743559,121.0695,121.3,121.04,121.5375,120.78,2026-07-31 13:32:00,512
34971.519145,121.5035,121.09,121.64,122.0,121.01,2026-07-31 13:33:00,484
41926.516753,121.9713,121.64,121.97,122.17,121.64,2026-07-31 13:34:00,570
31966.582327,121.9575,122.0538,121.66,122.24,121.65,2026-07-31 13:35:00,427
40732.990112,121.8083,121.68,121.71,122.03,121.6,2026-07-31 13:36:00,463
36703.046841,121.9082,121.8,121.7675,122.25,121.66,2026-07-31 13:37:00,518
33903.670712,121.8497,121.7,122.15,122.25,121.58,2026-07-31 13:38:00,518
46034.499321,121.8987,122.17,121.94,122.18,121.69,2026-07-31 13:39:00,502
20319.066317,121.9914,121.9425,121.85,122.16,121.8,2026-07-31 13:40:00,398
37761.291326,121.998,121.94,121.9,122.165,121.8701,2026-07-31 13:41:00,453
26321.979258,121.8382,121.94,121.98,122.0,121.65,2026-07-31 13:42:00,363
19366.474694,121.9936,121.9,122.04,122.13,121.825,2026-07-31 13:43:00,310
53109.387017,121.8676,121.98,121.365,122.11,121.244,2026-07-31 13:44:00,795
35068.385091,121.0429,121.23,120.75,121.38,120.75,2026-07-31 13:45:00,540
33203.553397,120.7421,120.81,120.625,120.89,120.535,2026-07-31 13:46:00,518
41825.472247,120.7517,120.65,120.845,120.92,120.63,2026-07-31 13:47:00,485
84872.662416,120.8152,120.83,120.905,120.9905,120.63,2026-07-31 13:48:00,873
33035.118468,120.6869,120.905,120.4,120.905,120.4,2026-07-31 13:49:00,570
33896.753906,120.3757,120.42,120.12,120.635,120.12,2026-07-31 13:50:00,552
55246.273335,120.2775,120.13,120.405,120.49,120.09,2026-07-31 13:51:00,638
49469.430703,120.2171,120.42,120.08,120.6,120.08,2026-07-31 13:52:00,789
42888.977442,120.0924,120.14,120.18,120.26,119.903,2026-07-31 13:53:00,584
27328.00831,120.3196,120.26,120.265,120.4199,120.22,2026-07-31 13:54:00,449
45847.169928,120.3824,120.34,120.395,120.58,120.26,2026-07-31 13:55:00,696
32165.972382,120.3064,120.3701,120.35,120.42,120.16,2026-07-31 13:56:00,501
29154.303494,120.3366,120.36,120.3,120.39,120.26,2026-07-31 13:57:00,425
12948.957054,120.2885,120.36,120.17,120.41,120.17,2026-07-31 13:58:00,279
28863.873792,120.0627,120.18,119.99,120.22,119.96,2026-07-31 13:59:00,442
51749.967021,120.0438,119.99,120.19,120.28,119.86,2026-07-31 14:00:00,605
68572.963156,120.0645,120.16,120.06,120.17,119.86,2026-07-31 14:01:00,466
21544.846206,119.9162,120.06,120.02,120.06,119.75,2026-07-31 14:02:00,371
35223.44199,119.6831,120.025,119.56,120.025,119.4,2026-07-31 14:03:00,519
47458.446118,119.3636,119.52,119.085,119.61,119.02,2026-07-31 14:04:00,679
90940.095841,119.0637,119.055,119.1265,119.25,118.89,2026-07-31 14:05:00,1244
25119.55842,119.1359,119.17,119.04,119.27,118.98,2026-07-31 14:06:00,491
45575.702517,118.8619,119.01,118.89,119.03,118.7101,2026-07-31 14:07:00,778
27151.462483,118.6341,118.94,118.48,118.96,118.33,2026-07-31 14:08:00,549
31539.979132,118.7025,118.5,118.8675,118.88,118.5,2026-07-31 14:09:00,528
25049.864437,118.6494,118.86,118.61,118.86,118.46,2026-07-31 14:10:00,538
18886.58518,118.5799,118.47,118.5,118.72,118.45,2026-07-31 14:11:00,371
35111.157909,118.4025,118.525,118.11,118.63,118.1,2026-07-31 14:12:00,554
69780.729287,118.0273,118.13,118.1,118.17,117.9,2026-07-31 14:13:00,781
20308.208798,118.1184,118.07,118.455,118.48,117.98,2026-07-31 14:14:00,309
21328.025141,118.3063,118.37,118.1817,118.46,118.1817,2026-07-31 14:15:00,330
25449.588344,118.0622,118.205,118.325,118.325,117.87,2026-07-31 14:16:00,502
30206.124692,118.2432,118.32,118.115,118.43,118.02,2026-07-31 14:17:00,502
19626.1918,118.0478,118.12,118.09,118.23,117.89,2026-07-31 14:18:00,374
30935.774652,117.9938,118.075,117.8,118.15,117.8,2026-07-31 14:19:00,429
18877.38834,117.8137,117.77,117.82,117.925,117.72,2026-07-31 14:20:00,300
27965.999571,118.0787,117.82,118.275,118.3,117.82,2026-07-31 14:21:00,398
20987.949612,118.3281,118.26,118.37,118.44,118.21,2026-07-31 14:22:00,383
27119.51118,118.3901,118.39,118.31,118.53,118.245,2026-07-31 14:23:00,449
39914.213382,118.275,118.3407,118.255,118.3407,118.145,2026-07-31 14:24:00,292
22327.863223,118.0412,118.18,118.0,118.18,117.92,2026-07-31 14:25:00,390
24764.850298,118.0128,118.05,118.14,118.14,117.87,2026-07-31 14:26:00,421
25881.861448,118.1911,118.15,118.31,118.33,118.07,2026-07-31 14:27:00,328
18754.612927,118.3376,118.33,118.345,118.45,118.27,2026-07-31 14:28:00,267
19975.091818,118.0524,118.33,117.97,118.33,117.89,2026-07-31 14:29:00,367
26494.788821,117.9541,117.98,118.05,118.08,117.86,2026-07-31 14:30:00,414
25466.377453,118.2156,118.025,118.3,118.38,118.025,2026-07-31 14:31:00,513
12975.829849,118.2586,118.3,118.265,118.33,118.18,2026-07-31 14:32:00,263
16147.439402,118.1565,118.31,118.01,118.31,117.96,2026-07-31 14:33:00,291
14735.621014,117.7954,117.97,117.66,117.97,117.65,2026-07-31 14:34:00,290
18775.357841,117.6534,117.68,117.74,117.76,117.5213,2026-07-31 14:35:00,294
21089.025691,117.5704,117.71,117.47,117.71,117.42,2026-07-31 14:36:00,411
22307.538731,117.3682,117.48,117.32,117.5,117.22,2026-07-31 14:37:00,368
25269.594611,117.4659,117.31,117.5762,117.62,117.31,2026-07-31 14:38:00,411
28116.116906,117.3744,117.555,117.27,117.59,117.15,2026-07-31 14:39:00,465
28469.894684,117.165,117.28,117.27,117.28,117.1,2026-07-31 14:40:00,423
12065.883976,117.2813,117.31,117.19,117.38,117.18,2026-07-31 14:41:00,241
40828.440008,116.9729,117.169,117.15,117.1693,116.825,2026-07-31 14:42:00,631
23625.692992,117.107,117.18,117.2,117.2,116.955,2026-07-31 14:43:00,370
20778.444178,117.2895,117.17,117.325,117.39,117.17,2026-07-31 14:44:00,357
36126.069077,117.4159,117.32,117.25,117.5,117.24,2026-07-31 14:45:00,646
12256.173418,117.3247,117.26,117.21,117.44,117.2,2026-07-31 14:46:00,273
22535.529824,117.0722,117.215,116.955,117.28,116.955,2026-07-31 14:47:00,410
21474.617812,117.0342,116.95,117.02,117.165,116.945,2026-07-31 14:48:00,370
14764.866551,117.1186,117.015,117.055,117.2,117.015,2026-07-31 14:49:00,280
19914.117231,116.9804,117.0465,116.89,117.125,116.88,2026-07-31 14:50:00,421
24110.453851,117.0284,116.9,117.145,117.2,116.9,2026-07-31 14:51:00,391
18079.386723,117.1894,117.15,117.38,117.38,117.09,2026-07-31 14:52:00,357
15043.763781,117.2515,117.31,117.32,117.325,117.18,2026-07-31 14:53:00,297
11111.478973,117.2086,117.305,117.155,117.305,117.11,2026-07-31 14:54:00,246
17331.976843,117.1972,117.155,117.16,117.26,117.1,2026-07-31 14:55:00,302
15158.05652,117.1406,117.155,117.09,117.225,117.07,2026-07-31 14:56:00,297
15375.317736,117.1801,117.12,117.16,117.26,117.1032,2026-07-31 14:57:00,277
20865.880078,117.059,117.15,117.03,117.15,116.98,2026-07-31 14:58:00,344
15682.279789,117.0,117.1,116.915,117.11,116.915,2026-07-31 14:59:00,413
22051.729726,116.9408,116.92,116.97,116.9957,116.88,2026-07-31 15:00:00,472
13894.845853,116.9335,116.975,116.9,116.975,116.88,2026-07-31 15:01:00,306
18616.600055,116.9556,116.89,116.97,117.08,116.875,2026-07-31 15:02:00,357
8263.898693,117.0226,117.01,116.98,117.05,116.95,2026-07-31 15:03:00,229
18555.241262,117.0558,116.96,117.13,117.15,116.96,2026-07-31 15:04:00,320
43131.902297,116.9908,117.13,116.85,117.13,116.85,2026-07-31 15:05:00,742
15172.662074,116.9018,116.83,116.86,116.955,116.82,2026-07-31 15:06:00,292
14636.726823,116.8062,116.85,116.775,116.85,116.75,2026-07-31 15:07:00,299
14093.246602,116.8219,116.785,116.835,116.87,116.76,2026-07-31 15:08:00,266
19545.165627,116.8301,116.8695,116.87,116.89,116.77,2026-07-31 15:09:00,391
19288.335632,116.9136,116.89,116.89,117.0,116.8,2026-07-31 15:10:00,328
48067.170074,116.7569,116.86,116.825,116.94,116.62,2026-07-31 15:11:00,641
33432.829108,116.8379,116.86,116.9,116.91,116.76,2026-07-31 15:12:00,461
10497.899554,116.9574,116.89,117.0,117.0,116.88,2026-07-31 15:13:00,225
43107.492171,116.8456,116.97,116.84,116.97,116.74,2026-07-31 15:14:00,566
21524.17621,116.7297,116.825,116.64,116.85,116.63,2026-07-31 15:15:00,415
19629.007988,116.5286,116.6,116.42,116.61,116.4,2026-07-31 15:16:00,369
22234.213482,116.3715,116.42,116.335,116.44,116.31,2026-07-31 15:17:00,399
53555.367533,116.1592,116.335,116.07,116.335,116.04,2026-07-31 15:18:00,599
35000.97055,116.0485,116.06,116.1,116.14,116.0,2026-07-31 15:19:00,485
16780.086357,116.1017,116.1,116.06,116.19,116.03,2026-07-31 15:20:00,270
18457.123029,116.043,116.045,116.08,116.11,115.98,2026-07-31 15:21:00,309
28346.514025,116.122,116.08,115.98,116.22,115.98,2026-07-31 15:22:00,464
29152.232771,116.0268,115.99,115.88,116.085,115.855,2026-07-31 15:23:00,494
29214.08009,115.86,115.87,115.84,115.93,115.8,2026-07-31 15:24:00,455
44586.37677,115.7893,115.83,115.78,115.86,115.705,2026-07-31 15:25:00,678
41491.961542,115.8096,115.805,115.825,115.9,115.74,2026-07-31 15:26:00,633
39119.07209,115.8256,115.79,115.8,115.96,115.77,2026-07-31 15:27:00,523
30134.435264,115.7186,115.78,115.62,115.78,115.61,2026-07-31 15:28:00,378
24915.527988,115.5285,115.64,115.47,115.67,115.38,2026-07-31 15:29:00,421
16959.310205,115.4067,115.5,115.3171,115.5,115.3001,2026-07-31 15:30:00,339
35584.592062,115.3863,115.327,115.29,115.44,115.28,2026-07-31 15:31:00,490
34522.932829,115.3269,115.27,115.38,115.415,115.27,2026-07-31 15:32:00,531
42486.815605,115.4966,115.3635,115.56,115.605,115.36,2026-07-31 15:33:00,680
28956.666273,115.5393,115.56,115.605,115.63,115.47,2026-07-31 15:34:00,473
28903.799433,115.7397,115.64,115.778,115.81,115.6,2026-07-31 15:35:00,490
25664.957146,115.7606,115.77,115.75,115.83,115.71,2026-07-31 15:36:00,457
30049.532415,116.0215,115.75,116.28,116.33,115.75,2026-07-31 15:37:00,492
25882.328484,116.3359,116.3037,116.424,116.53,116.23,2026-07-31 15:38:00,470
23698.193382,116.4877,116.47,116.48,116.52,116.45,2026-07-31 15:39:00,354
18558.966559,116.3525,116.51,116.325,116.51,116.29,2026-07-31 15:40:00,332
13282.769314,116.2461,116.29,116.265,116.29,116.18,2026-07-31 15:41:00,234
12343.689361,116.3016,116.28,116.32,116.37,116.215,2026-07-31 15:42:00,253
13905.042096,116.3439,116.34,116.37,116.41,116.26,2026-07-31 15:43:00,251
17007.221334,116.4552,116.4,116.44,116.5,116.4,2026-07-31 15:44:00,357
15024.475254,116.4733,116.46,116.51,116.53,116.41,2026-07-31 15:45:00,309
119862.242699,116.5188,116.49,116.38,116.62,116.375,2026-07-31 15:46:00,2611
16985.241073,116.3724,116.4,116.3,116.45,116.28,2026-07-31 15:47:00,383
18636.117874,116.2342,116.32,116.395,116.4,116.06,2026-07-31 15:48:00,354
11721.768892,116.346,116.4,116.24,116.4,116.24,2026-07-31 15:49:00,211
