Volume,vw,Open,Close,High,Low,timestamp,n
2324.0,170.0347,170.01,170.0,170.17,169.98,2026-07-29 19:25:00,42
3057.211,170.0136,169.985,170.135,170.135,169.92,2026-07-29 19:26:00,66
308.0,170.0255,169.98,169.98,169.98,169.98,2026-07-29 19:27:00,21
4149.3415,170.1875,169.95,170.3,170.34,169.93,2026-07-29 19:29:00,130
2411.0,170.1798,170.16,170.16,170.165,170.16,2026-07-29 19:30:00,80
5946.308822,170.4006,170.1701,170.49,170.6,170.1701,2026-07-29 19:31:00,256
4256.00191,170.5981,170.7,170.59,170.73,170.47,2026-07-29 19:32:00,109
2025.0,170.3277,170.44,170.005,170.44,170.005,2026-07-29 19:33:00,81
2038.07925,170.378,170.4,170.315,170.49,170.21,2026-07-29 19:34:00,98
2162.0,170.4389,170.475,170.475,170.4751,170.29,2026-07-29 19:35:00,31
2370.08708,170.5955,170.47,170.73,170.73,170.47,2026-07-29 19:36:00,87
1830.0,170.7688,170.85,170.73,170.88,170.73,2026-07-29 19:37:00,82
3581.33838,170.59,170.6,170.57,170.65,170.54,2026-07-29 19:38:00,69
940.02928,170.6271,170.66,170.83,170.83,170.51,2026-07-29 19:39:00,47
936.871853,170.7128,170.55,170.455,170.55,170.455,2026-07-29 19:40:00,76
2563.0,170.515,170.4,170.55,170.62,170.4,2026-07-29 19:41:00,86
1910.91876,170.5921,170.45,170.515,170.61,170.45,2026-07-29 19:42:00,83
6604.58865,170.6242,170.41,170.61,170.75,170.41,2026-07-29 19:43:00,209
1284.293,170.5088,170.56,170.28,170.56,170.28,2026-07-29 19:44:00,51
2556.77928,170.5447,170.43,170.54,170.54,170.43,2026-07-29 19:45:00,73
3195.807,170.4813,170.365,170.42,170.55,170.365,2026-07-29 19:46:00,101
1685.0,170.4262,170.26,170.33,170.43,170.24,2026-07-29 19:47:00,44
4400.17686,170.4275,170.27,170.4,170.55,170.27,2026-07-29 19:48:00,119
5778.275,170.406,170.305,170.2075,170.54,170.2075,2026-07-29 19:49:00,181
11980.096577,170.5673,170.39,170.545,170.75,170.31,2026-07-29 19:50:00,278
5658.0,170.5834,170.545,170.16,170.68,170.16,2026-07-29 19:51:00,97
3440.46854,170.4994,170.475,170.395,170.53,170.27,2026-07-29 19:52:00,93
5655.29597,170.4641,170.445,170.52,170.53,170.38,2026-07-29 19:53:00,172
7951.29314,170.4618,170.44,170.35,170.55,170.34,2026-07-29 19:54:00,233
17517.0,169.8542,170.1925,169.7,170.1925,169.67,2026-07-29 19:55:00,311
5046.0,169.9783,170.02,169.96,170.03,169.71,2026-07-29 19:56:00,165
20865.0,170.1273,170.07,169.95,170.26,169.95,2026-07-29 19:57:00,387
